id,title,cuisine,difficulty,total_time,variant_type,protein_type,base_recipe,tags,issues
93bb9a58-aac9-48ed-9360-7071947f6442,"Avocado, Grapefruit And Walnut Salad Recipe",indian,easy,25,standard,vegetarian,"Avocado, Grapefruit And Walnut Salad Recipe",indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|halal,vegan_tags_with_dairy_or_egg_words
f01aae46-a4a2-4330-919c-dc2e9151081d,Baingan Sarson Ka Saag Recipe - Brinjal Mustard Saag Recipe,indian,medium,25,standard,vegetarian,Baingan Sarson Ka Saag Recipe - Brinjal Mustard Saag Recipe,indian|main|north_indian|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,veg_or_vegan_tags_with_meat_words|vegan_tags_with_dairy_or_egg_words
4a69f9de-aa43-48d7-bb69-da2a688835c6,Bajra Khincha recipe,indian,easy,25,standard,vegetarian,Bajra Khincha recipe,indian|main|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
58841b22-f43e-4ddc-bcdc-402c9d7e49c2,Baked Corn & Flour Tortilla Chips Flavored With Paprika Recipe,indian,medium,25,standard,vegetarian,Baked Corn & Flour Tortilla Chips Flavored With Paprika Recipe,indian|main|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
8aa0f646-2c57-4c66-95ae-0c6fe8ecb47f,Bottle Gourd Peel Chutney Recipe,indian,hard,25,standard,vegetarian,Bottle Gourd Peel Chutney Recipe,indian|side|south_indian|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
1ece3358-edee-473f-86c2-21ea7ceb7390,Cauliflower Leaves Chutney Recipe,indian,hard,25,standard,vegetarian,Cauliflower Leaves Chutney Recipe,indian|side|south_indian|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
0067396b-fc67-4067-a33b-4be70ba8a407,Chow Chow Thakkali Kootu Recipe - Chayote Squash In Dal Coconut Curry,indian,medium,25,standard,vegetarian,Chow Chow Thakkali Kootu Recipe - Chayote Squash In Dal Coconut Curry,indian|curry|south_indian|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
d273610f-5420-4d9e-a04d-b1e09abd7b50,Crispy Fried Kurkuri Bhindi Recipe Spiced With Cumin & Chaat Masala,indian,medium,25,standard,vegetarian,Crispy Fried Kurkuri Bhindi Recipe Spiced With Cumin & Chaat Masala,indian|curry|main|spicy|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
87c643f6-6d6f-4662-81e4-9b1b686e71ec,Dal Shorba Recipe - Indian Style Lentil Soup,indian,hard,25,standard,vegetarian,Dal Shorba Recipe - Indian Lentil Soup,indian|main|north_indian|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
6d8e309f-dfb6-49f6-8177-ea4ec61e29ae,Goan Style French Beans Foogath Recipe,indian,easy,25,standard,vegetarian,Goan French Beans Foogath Recipe,indian|main|spicy|sweet|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
1a959d08-c0a5-4c6e-a1a3-aed89da9741c,Goan Tendli Bhaji Recipe,indian,medium,25,standard,vegetarian,Goan Tendli Bhaji Recipe,indian|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,veg_or_vegan_tags_with_meat_words|vegan_tags_with_dairy_or_egg_words
779b8ae0-ab31-43f6-b0bd-63d680b27599,Guacamole Soup Recipe - Spiced Avocado Soup,indian,medium,25,standard,vegetarian,Guacamole Soup Recipe - Spiced Avocado Soup,indian|main|spicy|sweet|sour|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
cfa915f1-ad5a-44ab-bab3-c9a572669c33,Iyengar Bakery Style Masala Bread Recipe,indian,hard,25,standard,vegetarian,Iyengar Bakery Masala Bread Recipe,indian|curry|south_indian|main|spicy|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
7dae4f1b-f3ab-4174-b538-d75dfad9309d,Jowar Bajra Garlic Roti Recipe,indian,easy,25,standard,vegetarian,Jowar Bajra Garlic Roti Recipe,indian|bread|main|spicy|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
ea4add25-e13e-44b9-8379-4d78c814fc5e,Kala Chana Mithaas Liye Recipe (Chickpeas & Lotus seed In Date Curry),indian,easy,25,standard,vegetarian,Kala Chana Mithaas Liye Recipe (Chickpeas & Lotus seed In Date Curry),indian|curry|main|spicy|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
c58ddfe3-a7f3-45db-9761-7daa187cf727,Khatta Meetha Tamatar Sabzi Recipe - A Chutney Style Dry Sabzi,indian,medium,25,standard,vegetarian,Khatta Meetha Tamatar Sabzi Recipe - A Chutney Dry Sabzi,indian|side|north_indian|spicy|sweet|sour|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
a5b84c96-0d34-4d0e-9605-cfa92a839f2c,Lauki and Whole Green Moong Dal Cheela Recipe,indian,medium,25,standard,vegetarian,Lauki and Whole Green Moong Dal Cheela Recipe,indian|main|spicy|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
7e9214f2-ab01-4cfa-9419-01c48791363a,"Mango, Avocado And Chickpea Salad Recipe",indian,easy,25,standard,vegetarian,"Mango, Avocado And Chickpea Salad Recipe",indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
3953e828-9c71-440b-a119-d9b90feb8767,Methi Kumro Recipe - Bengali Style Fenugreek Leaves and Pumpkin Stir Fry,indian,medium,25,standard,vegetarian,Methi Kumro Recipe - Bengali Fenugreek Leaves and Pumpkin Stir Fry,indian|main|bengali|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,veg_or_vegan_tags_with_meat_words|vegan_tags_with_dairy_or_egg_words
f6ccba44-902e-437a-b5c8-3300e8ea9f86,Methi Lachha Paratha Recipe,indian,medium,25,standard,vegetarian,Methi Lachha Paratha Recipe,indian|bread|main|spicy|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
dafbe6bc-3ca6-4d65-acbe-62881537cacb,Milagu Jeera Curry Leaf Sadam Recipe,indian,easy,25,standard,vegetarian,Milagu Jeera Curry Leaf Sadam Recipe,indian|curry|south_indian|main|spicy|savory|vegan|gluten_free|dairy_free|halal,vegan_tags_with_dairy_or_egg_words
e76600c2-3dbf-44cc-8cfe-feea2fde72e2,Mirchi Ka Kuta Recipe,indian,easy,25,standard,vegetarian,Mirchi Ka Kuta Recipe,indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
594db6f4-b96d-47b7-a0a0-937c6ef62a2e,"Mung Bean & Tofu Salad Recipe With Sweet Potatoes, Cucumbers & Tomatoes",indian,medium,25,standard,vegetarian,"Mung Bean & Tofu Salad Recipe With Sweet Potatoes, Cucumbers & Tomatoes",indian|dessert|spicy|sweet|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
128b0cbc-2087-4d6c-987f-5294840a2a71,Nagaland Style Pumpkin Oambal Recipe,indian,medium,25,standard,vegetarian,Nagaland Pumpkin Oambal Recipe,indian|main|spicy|sweet|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
3e19e1fa-22b8-43ae-8ade-03debee5a446,Peanut Hummus Recipe,indian,easy,25,standard,vegetarian,Peanut Hummus Recipe,indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|halal,vegan_tags_with_dairy_or_egg_words
28939962-d30d-442b-a3cd-9114c3565991,Peerkangai Thogayal Recipe (Ridge Gourd Peel Chutney),indian,easy,25,standard,vegetarian,Peerkangai Thogayal Recipe (Ridge Gourd Peel Chutney),indian|side|south_indian|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
420d45fc-1430-40f3-a4bb-cc74d4948a67,Pineapple Cucumber Salad Recipe,indian,easy,25,standard,vegetarian,Pineapple Cucumber Salad Recipe,indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
65fd0782-cf87-4c79-a0ef-4e33a5a88e03,Pineapple Cucumber Salad Recipe With Lemon Dressing,indian,easy,25,standard,vegetarian,Pineapple Cucumber Salad Recipe With Lemon Dressing,indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,veg_or_vegan_tags_with_meat_words|vegan_tags_with_dairy_or_egg_words
0b6ae3d9-26a3-478e-9c00-7a2b18745d64,Raw Banana Thoran Recipe,indian,easy,25,standard,vegetarian,Raw Banana Thoran Recipe,indian|main|south_indian|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
84369cd6-5592-44ad-acff-e83a05806a64,Savory Melon Salad Recipe - Spiced with Ginger & Mint,indian,easy,25,standard,vegetarian,Savory Melon Salad Recipe - Spiced with Ginger & Mint,indian|main|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
03d2b153-298c-42b7-9203-0b0b8152a9ab,Schezwan Poha Recipe (Fusion Recipe),indian,easy,25,standard,vegetarian,Schezwan Poha Recipe (Fusion Recipe),indian|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,veg_or_vegan_tags_with_meat_words|vegan_tags_with_dairy_or_egg_words
a2c66a29-1acd-48ad-bf8c-d29033eae008,Semiya Biryani Recipe,indian,hard,25,standard,vegetarian,Semiya Biryani Recipe,indian|rice|south_indian|main|spicy|savory|vegan|dairy_free|nut_free|halal,veg_or_vegan_tags_with_meat_words|vegan_tags_with_dairy_or_egg_words
713cbe3d-7a39-4d80-9a30-2cdcc9515a3a,Spicy Grilled Pineapple Salsa Recipe,indian,easy,25,standard,vegetarian,Spicy Grilled Pineapple Salsa Recipe,indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
8a9fd62f-1ade-4b46-bf0d-01ef90f9b605,Spicy Soya Bhurji Recipe - North Indian Soya Matar Bhurji,indian,medium,25,standard,vegetarian,Spicy Soya Bhurji Recipe - North Indian Soya Matar Bhurji,indian|main|north_indian|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
f293d718-6673-439a-bd10-f4401bc6da1f,Sprouted Horse Gram Thoran Recipe - No Onion No Garlic,indian,easy,25,standard,vegetarian,Sprouted Horse Gram Thoran Recipe - No Onion No Garlic,indian|main|south_indian|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
03e40c28-4b2b-49c6-97f0-3d657f0b0636,Strawberry Salad Recipe,indian,easy,25,standard,vegetarian,Strawberry Salad Recipe,indian|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
5643b27c-401f-4e00-822f-ae656a491274,Stuffed Onion Vegetable Recipe,indian,medium,25,standard,vegetarian,Stuffed Onion Vegetable Recipe,indian|main|north_indian|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
fff8731a-19d3-433d-b55c-3c8d258d8654,Sukh Lu Matar Methi Vegetable Recipe,indian,easy,25,standard,vegetarian,Sukh Lu Matar Methi Vegetable Recipe,indian|main|north_indian|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
c42d757f-ec83-471f-a54d-244957efa044,Teriyaki Tofu Recipe,indian,easy,25,standard,vegetarian,Teriyaki Tofu Recipe,indian|main|spicy|sweet|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
8376459f-1487-46a6-ad92-0662be84ce20,Tomato Onion Chutney Recipe - Tomato Onion Chutney Recipe,indian,medium,25,standard,vegetarian,Tomato Onion Chutney Recipe - Tomato Onion Chutney Recipe,indian|side|south_indian|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
d4317c6e-9fb2-482c-b806-9e86e36cd68a,Vepilakatti - Lime Leaves Pickle Recipe,indian,easy,25,standard,vegetarian,Vepilakatti - Lime Leaves Pickle Recipe,indian|side|south_indian|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
5f4046db-34ad-47bb-8f55-eb81dce53709,"Watermelon, Chena, Cucumber With Soy Dressing Recipe",indian,easy,25,standard,vegetarian,"Watermelon, Chena, Cucumber With Soy Dressing Recipe",indian|main|spicy|savory|vegan|gluten_free|dairy_free|halal,vegan_tags_with_dairy_or_egg_words
57f03782-5e57-4481-a1eb-5640a7166c83,15 minute Cauliflower Fried Rice Recipe,indian,easy,30,standard,vegetarian,15 minute Cauliflower Fried Rice Recipe,indian|rice|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
5d0d54dd-9d40-42ee-abda-634837340da6,Aloo Beetroot and Baby Corn Mixed Sabzi Recipe,indian,easy,30,standard,vegetarian,Aloo Beetroot and Baby Corn Mixed Sabzi Recipe,indian|main|north_indian|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
26757884-cf8f-41bd-9220-968842af866e,Andhra Style Alam Pachadi Recipe - Adrak Chutney (Recipe),indian,medium,30,standard,vegetarian,Andhra Alam Pachadi Recipe - Adrak Chutney (Recipe),indian|side|south_indian|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
ac84f05f-c748-43a9-b277-fd9a6b7c6395,Andhra Style Lettuce Pulp Recipe (Spinach Dal Recipe),indian,medium,30,standard,vegetarian,Andhra Lettuce Pulp Recipe (Spinach Dal Recipe),indian|main|south_indian|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
bda5bd4c-13bc-493d-8de1-03d674413493,Andhra Style Mukkala Pulusu Recipe-Sweet Tangy Vegetable Stew,indian,hard,30,standard,vegetarian,Andhra Mukkala Pulusu Recipe-Sweet Tangy Vegetable Stew,indian|dessert|south_indian|spicy|sweet|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
7ef939b6-ac34-42c6-a4f2-9e5aa0140969,Andhra Style Peanut Chutney Recipe,indian,medium,30,standard,vegetarian,Andhra Peanut Chutney Recipe,indian|side|south_indian|spicy|savory|vegan|gluten_free|dairy_free|halal,vegan_tags_with_dairy_or_egg_words
76ba28c2-444f-468f-bbc9-fc821cf7c8c5,Andhra Style Peanut Chutney Recipe With Tomatoes,indian,easy,30,standard,vegetarian,Andhra Peanut Chutney Recipe With Tomatoes,indian|side|south_indian|spicy|savory|vegan|gluten_free|dairy_free|halal,vegan_tags_with_dairy_or_egg_words
0cd3185e-8411-40fb-a8bf-27a8005e8ab8,Arbi Jhol Recipe -Uttar Pradesh Style Colocasia & Lotus Seeds Sabzi,indian,hard,30,standard,vegetarian,Arbi Jhol Recipe -Uttar Pradesh Colocasia & Lotus Seeds Sabzi,indian|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
a13b804c-8b46-4f4c-a991-8ad7ccbaa617,Baked Vegetable Salad Recipe,indian,medium,30,standard,vegetarian,Baked Vegetable Salad Recipe,indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,veg_or_vegan_tags_with_meat_words|vegan_tags_with_dairy_or_egg_words
2e87513b-535d-4cc8-ab5e-5296c4e1e030,Beetroot Garlic Lemon Rasam Recipe,indian,medium,30,standard,vegetarian,Beetroot Garlic Lemon Rasam Recipe,indian|main|south_indian|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
c60aded2-fbe7-40a3-b2ff-b261e9a6fe88,Bhindi Raita (Recipe In Hindi),indian,medium,30,standard,vegetarian,Bhindi Raita (Recipe In Hindi),indian|side|spicy|sweet|savory|vegan|gluten_free|dairy_free|halal,vegan_tags_with_dairy_or_egg_words
c58cbf13-ab26-4dcd-a6ca-bb95b9a26150,Carrots And Coriander Fritters Recipe,indian,easy,30,standard,vegetarian,Carrots And Coriander Fritters Recipe,indian|main|spicy|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
59cdf508-1448-48cb-a60d-d0371f87c827,Chai Ka Masala Recipe - Homemade Spice Powder for Tea,indian,easy,30,standard,vegetarian,Chai Ka Masala Recipe - Homemade Spice Powder for Tea,indian|curry|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
cb9a91c5-9de3-48ff-80ce-b054ba52e537,Chatpate Aloo Recipe With Sesame Seeds,indian,easy,30,standard,vegetarian,Chatpate Aloo Recipe With Sesame Seeds,indian|main|north_indian|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
a91dfc24-9d01-403c-aa7b-a317f30d3b91,Curried Carrot Celery Soup Recipe,indian,medium,30,standard,vegetarian,Curried Carrot Celery Soup Recipe,indian|main|spicy|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
51199901-40de-479f-89b8-087ddb3afa7b,Ginger Chutney Recipe - Ginger Chutney Recipe,indian,medium,30,standard,vegetarian,Ginger Chutney Recipe - Ginger Chutney Recipe,indian|side|south_indian|spicy|sweet|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
25632106-8cbe-4829-9e2c-0c7414236eda,Healthy Tomato Carrot Onion Soup Recipe,indian,medium,30,standard,vegetarian,Healthy Tomato Carrot Onion Soup Recipe,indian|main|spicy|sweet|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
4e73187c-6b7e-472c-a427-0bbb958345be,Herb Mushroom Bruschetta Recipe,indian,easy,30,standard,vegetarian,Herb Mushroom Bruschetta Recipe,indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
24b1b7f7-f4f9-408f-83eb-3fc798c73c0c,Indian Style Fajitas Recipe,indian,easy,30,standard,vegetarian,Indian Fajitas Recipe,indian|main|spicy|savory|vegan|dairy_free|nut_free|halal,veg_or_vegan_tags_with_meat_words|vegan_tags_with_dairy_or_egg_words
9f50ec85-acdb-4f3d-bb67-7cd9bf49683e,Instant Dosa Mix Powder Recipe,indian,easy,30,standard,vegetarian,Instant Dosa Mix Powder Recipe,indian|main|south_indian|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
b685d0ba-85c1-47f7-a66b-953a1f94f67b,Instant Garlic Pickle Recipe,indian,easy,30,standard,vegetarian,Instant Garlic Pickle Recipe,indian|side|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
bb890c02-7851-4b5c-9f1c-69768f7eee53,Jowar Atta Roti Recipe - Sorghum Wheat Phulka Recipe,indian,medium,30,standard,vegetarian,Jowar Atta Roti Recipe - Sorghum Wheat Phulka Recipe,indian|bread|main|spicy|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
cb3a30b0-1fc7-4538-8576-b954dfdc78bc,Karantaka Style Seke Undlaka/ Undlige Recipe (Mini steamed sweet dumplings Recipe),indian,easy,30,standard,vegetarian,Karantaka Seke Undlaka/ Undlige Recipe (Mini steamed sweet dumplings Recipe),indian|dessert|south_indian|sweet|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
77a458c5-6dc8-4b40-9076-933eb2d53b69,Kelyachi Bhaji Recipe (Raw Banana Stir Fry),indian,easy,30,standard,vegetarian,Kelyachi Bhaji Recipe (Raw Banana Stir Fry),indian|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
2117e479-f698-4369-94a1-0ace2fdbc5a9,Konkani Style Vali Bendi Recipe-Malabar Spinach Curry,indian,easy,30,standard,vegetarian,Konkani Vali Bendi Recipe-Malabar Spinach Curry,indian|curry|main|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
0011d0bc-3ba3-415c-96d3-9096a6e9c71e,Lauki Badi Ki Sabzi (Recipe In Hindi),indian,hard,30,standard,vegetarian,Lauki Badi Ki Sabzi (Recipe In Hindi),indian|main|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
dde76f24-2ffb-490f-a6e8-a56b30f95bb1,Lemon Coriander Soup Recipe,indian,medium,30,standard,vegetarian,Lemon Coriander Soup Recipe,indian|main|spicy|sour|savory|vegan|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
03058247-cc82-405c-b1ad-02b4f5d5033b,Lemon Rice Recipe - Illuminated plain / pictured,indian,easy,30,standard,vegetarian,Lemon Rice Recipe - Illuminated plain / pictured,indian|rice|south_indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|halal,vegan_tags_with_dairy_or_egg_words
b7823d44-9ff2-496d-b393-965c5a3564b5,Lentil Tabbouleh Recipe (Middle Eastern Vegetarian Salad With Lentils),indian,easy,30,standard,vegetarian,Lentil Tabbouleh Recipe (Middle Eastern Vegetarian Salad With Lentils),indian|main|spicy|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
68a4f2b4-5399-4783-b85e-46555db41287,Makhana Aloo Tikki Recipe (Spiced Lotus Seed Patties Recipe),indian,easy,30,standard,vegetarian,Makhana Aloo Tikki Recipe (Spiced Lotus Seed Patties Recipe),indian|main|north_indian|spicy|savory|vegan|gluten_free|dairy_free|halal,vegan_tags_with_dairy_or_egg_words
3162aefb-d470-4a9d-92ed-a3561ffb04e5,Mamidikaya Nuvvula Pachadi Recipe - Raw Mango Til Chutney Recipe,indian,easy,30,standard,vegetarian,Mamidikaya Nuvvula Pachadi Recipe - Raw Mango Til Chutney Recipe,indian|side|south_indian|spicy|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
8186958f-6296-47d3-863d-2c8c58757445,Mangalorean Manoli Bheeja Upkari Recipe - Ivy Gourd & Cashew Sabzi,indian,medium,30,standard,vegetarian,Mangalorean Manoli Bheeja Upkari Recipe - Ivy Gourd & Cashew Sabzi,indian|main|spicy|sweet|savory|vegan|gluten_free|dairy_free|halal,veg_or_vegan_tags_with_meat_words|vegan_tags_with_dairy_or_egg_words
f7c6f357-00a3-41c5-858d-00499f87680f,Mango Lemonade Recipe,indian,easy,30,standard,vegetarian,Mango Lemonade Recipe,indian|main|sweet|sour|savory|vegan|gluten_free|dairy_free|nut_free|halal,vegan_tags_with_dairy_or_egg_words
